timestamps,TP9,AF7,AF8,TP10,Marker0
96.778,-59.082,-39.062,-18.555,-40.527,0
96.782,-55.664,-38.086,-15.625,-29.785,0
96.786,-44.434,-26.855,-8.789,-23.926,0
96.790,-49.805,-20.996,-15.625,-37.109,0
96.794,-45.898,-25.391,-20.508,-31.250,0
96.807,-32.715,-25.391,-26.855,-20.508,0
96.811,-33.691,-6.836,-21.973,-15.137,0
96.815,-33.203,2.930,-13.672,-16.113,0
96.819,-31.250,0.977,-20.508,-23.438,0
96.823,-33.691,-8.789,-18.066,-19.043,NaN
96.827,-32.227,-18.066,-8.789,-11.719,0
96.830,-37.109,-22.461,-8.789,-24.414,0
96.834,-42.480,-14.160,-12.695,-32.227,0
96.838,-42.480,-16.602,-21.973,-29.297,0
96.842,-53.711,-11.230,-46.875,-36.621,NaN
96.846,-48.340,1.953,-37.109,-31.738,NaN
96.850,-26.855,-1.953,-7.812,-21.973,0
96.846,-26.855,-12.695,-17.090,-27.344,0
96.850,-36.133,-18.555,-25.879,-28.809,NaN
96.854,-37.109,-13.184,-22.949,-38.574,0
96.858,-31.738,0.977,-23.438,-44.922,NaN
96.862,-26.367,-6.348,-28.809,-41.016,0
96.866,-23.926,-15.137,-17.578,-37.109,0
96.869,-21.484,-20.508,-11.719,-33.203,NaN
96.873,-17.578,-19.043,-23.438,-34.180,0
96.877,-23.926,-5.859,-24.414,-26.855,0
96.881,-16.113,-6.836,-24.902,-22.461,0
96.885,-7.812,-5.859,-27.344,-30.762,NaN
96.889,-20.508,7.324,-26.855,-41.016,0
96.901,-26.367,6.836,-21.484,-41.992,0
96.905,-33.203,-6.836,-16.602,-48.828,0
96.909,-34.668,-14.648,-13.672,-51.758,0
96.913,-26.855,-18.066,-16.602,-41.992,0
96.917,-23.926,-26.367,-15.625,-38.574,0
96.921,-29.297,-15.625,-26.855,-33.203,NaN
96.924,-30.762,11.719,-39.551,-13.672,0
96.928,-18.066,19.531,-36.133,-16.113,0
96.932,-12.207,5.371,-30.273,-29.785,0
96.936,-29.297,-14.160,-21.484,-26.367,0
96.940,-36.621,-5.371,-24.414,-26.367,NaN
96.944,-37.598,9.277,-20.996,-31.250,NaN
96.939,-34.180,-2.930,-18.555,-27.832,NaN
96.943,-20.508,-11.719,-21.973,-23.438,0
96.947,-25.391,-16.602,-14.160,-28.320,0
96.951,-34.668,-13.672,-3.418,-29.785,0
96.955,-50.293,-0.977,-16.113,-30.762,NaN
96.959,-48.340,9.277,-16.602,-21.484,0
96.962,-40.527,18.555,-11.230,-13.184,0
96.966,-54.688,6.348,-20.020,-16.602,0
96.970,-52.246,-9.766,-18.066,-18.555,NaN
96.974,-52.246,-17.578,-20.508,-23.438,0
96.978,-54.199,-14.160,-9.766,-17.090,0
96.982,-47.852,-12.695,-9.766,-10.742,0
96.995,-40.039,-17.090,-31.738,-8.789,0
96.999,-41.504,-13.672,-34.180,0.488,0
97.003,-41.504,-8.789,-22.461,-3.418,0
97.007,-36.133,3.906,-24.414,-20.508,0
97.011,-40.527,2.930,-21.484,-25.879,0
97.015,-41.016,4.395,-13.672,-24.414,NaN
97.018,-34.668,9.766,-8.301,-22.461,0
97.022,-34.668,-9.766,-12.207,-23.926,0
97.026,-30.273,-9.766,-13.184,-20.996,0
97.030,-31.738,5.371,-17.578,-20.508,0
97.034,-40.039,5.371,-28.809,-11.719,0
97.038,-26.855,-15.137,-41.504,-4.883,NaN
97.034,-28.320,-32.715,-47.852,-11.230,NaN
97.038,-34.668,-25.391,-27.344,-18.555,NaN
97.042,-27.344,-4.395,-8.789,-18.555,0
97.046,-31.250,16.602,-25.879,-12.207,0
97.050,-31.738,16.113,-43.945,-11.719,NaN
97.054,-26.855,15.137,-31.250,-20.508,0
97.057,-28.809,14.160,-21.973,-19.043,0
97.061,-27.344,0.977,-31.250,-25.879,0
97.065,-23.438,-2.441,-35.156,-24.902,NaN
97.069,-28.809,-11.230,-24.414,-19.043,0
97.073,-32.715,-9.277,-16.602,-27.832,0
97.077,-36.621,1.465,-16.602,-26.855,0
97.090,-37.598,1.465,-14.160,-34.180,0
97.094,-36.133,-19.531,-6.836,-36.621,0
97.098,-31.738,-21.484,-20.020,-40.039,0
97.102,-34.180,0.000,-37.109,-46.387,0
97.106,-31.250,-0.488,-40.039,-46.387,NaN
97.110,-23.926,7.324,-41.016,-42.969,0
97.113,-21.973,10.254,-28.809,-32.227,0
97.117,-22.461,3.906,-26.367,-36.621,0
97.121,-29.297,1.953,-22.949,-41.992,0
97.125,-43.945,-3.906,-12.207,-33.203,NaN
97.129,-53.711,-15.137,-17.578,-34.668,NaN
97.133,-47.852,-17.578,-29.785,-26.855,NaN
97.127,-40.039,-10.742,-26.367,-17.578,0
97.131,-41.992,-16.113,-39.062,-23.438,0
97.135,-43.945,-13.184,-50.781,-33.691,0
97.139,-46.387,2.441,-29.785,-39.062,NaN
97.143,-46.875,4.883,-14.160,-47.363,0
97.147,-38.574,0.977,-12.207,-47.363,0
97.150,-32.715,0.000,-20.996,-41.992,0
97.154,-41.016,-4.883,-26.367,-47.852,0
97.158,-45.410,-13.672,-20.996,-47.852,NaN
97.162,-42.969,-20.020,-25.879,-37.109,0
97.166,-36.621,-10.254,-25.879,-43.457,0
97.170,-31.250,-2.441,-20.020,-53.223,0
97.183,-30.762,-9.766,-22.949,-45.410,0
97.187,-38.086,-4.883,-32.715,-46.387,0
97.191,-42.969,9.277,-50.781,-54.688,NaN
97.195,-43.457,0.977,-54.688,-60.547,0
97.199,-45.410,-7.324,-39.062,-63.477,0
97.203,-42.969,-8.789,-44.922,-56.641,0
97.206,-41.016,-24.414,-56.152,-49.316,NaN
97.210,-43.945,-11.719,-31.738,-54.199,0
97.214,-44.922,4.883,-15.137,-59.570,0
97.218,-37.109,2.930,-14.648,-65.918,0
97.222,-36.133,2.930,-8.301,-61.035,NaN
97.226,-37.109,-1.953,-7.324,-43.945,NaN
97.220,-36.621,-6.836,-15.625,-44.922,NaN
97.224,-33.203,3.906,-19.531,-56.641,0
97.228,-26.855,8.789,-19.043,-44.922,0
97.232,-21.484,5.371,-18.066,-32.715,0
97.236,-20.508,7.812,-21.484,-40.527,NaN
97.240,-33.203,0.977,-20.508,-47.852,0
97.243,-51.758,-3.418,-23.438,-57.129,0
97.247,-61.523,0.977,-24.902,-62.988,NaN
97.251,-68.848,-0.488,-20.020,-63.965,0
97.255,-77.148,-7.324,-25.391,-68.359,0
97.259,-83.008,-5.371,-29.297,-81.543,0
97.263,-90.820,-1.465,-36.133,-100.098,0
97.276,-91.797,2.930,-25.391,-106.445,0
97.280,-103.027,4.395,-17.578,-115.723,0
97.284,-110.352,1.953,-21.484,-129.883,NaN
97.288,-106.445,-3.418,-12.695,-123.047,0
97.292,-110.352,-0.977,-2.441,-122.559,0
97.296,-106.445,3.906,2.930,-137.207,0
97.299,-107.422,3.418,1.953,-144.531,0
97.303,-123.047,-11.230,0.488,-144.043,0
97.307,-125.977,-7.812,-4.395,-136.719,NaN
97.311,-124.023,-1.953,-23.926,-142.578,0
97.315,-122.559,-16.602,-27.344,-143.555,NaN
97.319,-117.676,-20.508,-12.207,-136.719,0
97.315,-114.746,-3.906,-14.160,-143.066,0
97.319,-112.793,7.812,-7.324,-142.090,NaN
97.323,-110.840,13.184,2.930,-142.090,0
97.327,-103.027,16.113,6.836,-134.766,NaN
97.331,-92.285,6.348,-0.977,-117.676,0
97.335,-95.703,2.441,-20.996,-117.676,0
97.338,-85.938,-4.395,-17.578,-112.305,0
97.342,-76.172,0.488,3.418,-107.910,0
97.346,-90.820,1.465,16.113,-100.586,0
97.350,-91.309,-7.812,13.672,-91.309,0
97.354,-74.707,-22.461,5.859,-90.820,NaN
97.358,-69.336,-17.578,-10.742,-80.566,0
97.370,-73.242,-9.766,-9.277,-79.102,0
97.374,-63.477,-33.691,-1.465,-66.406,NaN
97.378,-44.434,-19.531,-15.137,-47.363,0
97.382,-36.133,10.254,-22.949,-49.316,0
97.386,-38.086,-5.859,-12.207,-43.457,0
97.390,-36.133,-21.484,0.488,-30.273,0
97.393,-26.367,-31.250,-0.488,-21.973,NaN
97.397,-20.508,-35.645,-7.324,-24.902,0
97.401,-21.484,-34.180,-9.766,-26.855,0
97.405,-19.043,-21.973,-15.625,-23.926,0
97.409,-17.090,-9.766,-11.230,-21.973,0
97.413,-20.508,-19.043,-8.301,-13.672,0
97.426,-15.625,-26.367,-9.766,-2.930,0
97.430,-11.719,-18.555,-11.230,-10.742,NaN
97.434,-10.254,-21.484,-12.695,-22.461,0
97.438,-9.766,-27.344,-13.184,-22.949,0
97.442,-17.578,-40.039,-24.902,-31.250,0
97.446,-12.207,-38.574,-22.461,-26.855,NaN
97.449,-17.090,-23.438,-8.789,-18.066,0
97.453,-33.203,-18.066,-2.441,-25.391,0
97.457,-29.297,-16.602,-4.883,-27.344,NaN
97.461,-21.973,-14.160,0.000,-16.113,0
97.465,-17.090,-21.973,5.859,-15.137,0
97.469,-15.137,-39.062,-7.324,-10.742,NaN
97.464,-13.672,-29.785,-14.160,-7.324,NaN
97.468,-11.230,-13.672,4.883,-18.066,NaN
97.472,-8.301,-7.812,11.719,-26.367,0
97.476,-0.977,-4.883,6.348,-15.137,0
97.480,0.977,-7.812,-0.488,-12.695,0
97.484,0.977,-17.090,-15.625,-8.789,0
97.487,-3.418,-22.949,-31.738,-12.695,NaN
97.491,-0.488,-42.969,-32.715,-20.996,0
97.495,16.602,-46.875,-12.695,-2.441,0
97.499,17.578,-23.926,0.000,0.000,0
97.503,3.418,-17.578,-0.488,0.000,0
97.507,-6.836,-25.391,-3.906,6.348,NaN
97.503,-4.883,-23.438,-14.160,-2.441,NaN
97.507,5.859,-17.090,-13.672,-5.371,NaN
97.511,11.230,-48.340,-20.508,-0.977,0
97.515,3.418,-60.059,-36.621,3.418,0
97.519,3.418,-23.438,-39.062,8.789,0
97.523,9.277,-7.324,-36.133,11.719,0
97.526,12.695,-17.090,-30.762,12.695,NaN
97.530,8.301,-16.602,-16.602,7.324,0
97.534,5.371,-11.230,-0.977,9.766,0
97.538,16.113,-20.020,-4.883,17.090,0
97.542,15.137,-18.066,-26.367,12.207,0
97.546,3.906,-16.602,-33.203,-2.930,0
97.558,4.395,-23.438,-16.602,-4.395,0
97.562,13.184,-21.484,-2.441,8.301,0
97.566,12.207,-13.184,-5.371,6.836,0
97.570,7.812,-8.789,-30.273,4.395,0
97.574,14.648,-17.578,-40.039,13.184,NaN
97.578,13.672,-32.715,-37.109,15.625,0
97.581,15.137,-13.184,-42.480,13.672,0
97.585,12.695,-2.441,-34.668,15.625,0
97.589,21.484,-6.348,-13.672,19.531,0
97.593,18.555,-3.906,-12.695,12.695,NaN
97.597,-1.465,-10.254,-26.855,0.977,NaN
97.601,3.906,-15.137,-33.203,-1.465,0
97.595,9.277,-9.766,-22.949,1.465,0
97.599,2.441,0.977,-1.465,2.441,NaN
97.603,-1.465,-5.859,-3.418,-5.371,0
97.607,-0.977,-16.602,-14.648,-1.953,NaN
97.611,-8.789,-27.344,-24.902,0.000,0
97.615,-6.836,-26.855,-20.508,5.859,0
97.618,-1.953,-20.508,-30.762,12.695,NaN
97.622,8.789,-14.648,-52.246,11.230,0
97.626,19.043,-20.020,-39.062,13.672,0
97.630,1.465,-20.508,-28.320,9.766,0
97.634,-13.184,0.000,-6.348,-7.812,NaN
97.638,-1.465,-0.488,5.859,-18.555,0
97.651,-2.930,-29.297,-12.207,-15.625,0
97.655,-3.906,-35.156,-22.461,-12.207,NaN
97.659,-5.371,-26.367,-30.273,-19.531,0
97.663,-10.254,-22.949,-31.250,-24.902,0
97.667,1.465,-8.301,-37.598,-26.855,0
97.671,3.906,-17.090,-54.688,-17.090,0
97.674,-3.418,-21.484,-45.410,-9.766,NaN
97.678,-10.254,-4.883,-17.090,-20.020,0
97.682,-18.555,-1.465,3.906,-17.090,0
97.686,-23.438,-5.859,-9.766,-22.461,0
97.690,-20.508,-6.348,-30.273,-27.832,0
97.694,-13.184,-14.648,-25.879,-15.625,NaN
97.689,-7.812,-18.555,-36.133,-13.672,NaN
97.693,-12.695,-24.902,-28.809,-24.902,NaN
97.697,-17.578,-14.160,-2.930,-29.785,0
97.701,-17.090,4.395,-12.207,-20.996,0
97.705,-6.348,-11.230,-23.926,-16.113,0
97.709,-3.418,-8.301,-12.207,-15.625,NaN
97.712,-12.695,9.766,-9.277,-18.066,0
97.716,-10.254,-6.836,-21.973,-19.043,0
97.720,-0.977,-9.766,-23.926,-10.254,0
97.724,-12.695,0.000,-30.273,4.395,0
97.728,-20.996,-8.301,-44.922,4.883,0
97.732,-19.043,-13.184,-36.621,-5.371,0
97.745,-22.461,-12.695,-27.344,-10.254,0
97.749,-22.461,-8.301,-18.555,-6.348,0
97.753,-11.719,-7.812,-19.043,-6.836,NaN
97.757,-4.883,-25.391,-20.508,-13.184,0
97.761,-12.695,-13.672,-14.648,-21.484,0
97.765,-18.555,15.625,-23.926,-13.184,0
97.768,-22.461,18.555,-38.086,-11.719,0
97.772,-12.695,6.836,-49.316,-22.949,NaN
97.776,-6.348,-17.578,-38.086,-18.066,0
97.780,-13.672,-22.461,-12.695,-17.578,0
97.784,-18.066,-16.113,-13.184,-24.902,0
97.788,-21.973,-11.230,-28.809,-23.926,0
97.783,-20.996,-18.066,-21.484,-20.996,NaN
97.787,-19.531,-15.137,-20.996,-17.090,NaN
97.791,-31.250,1.953,-30.762,-16.113,NaN
97.795,-38.574,0.977,-13.672,-19.043,0
97.799,-31.738,0.000,-20.020,-18.555,NaN
97.803,-23.926,-4.883,-37.598,-19.043,0
97.806,-25.391,0.000,-22.461,-20.996,NaN
97.810,-23.438,2.930,-13.184,-20.020,0
97.814,-29.297,0.488,-9.766,-14.648,0
97.818,-29.297,-4.395,-7.324,-5.859,NaN
97.822,-29.785,-9.277,-23.926,-11.230,0
97.826,-28.320,-10.742,-35.645,-16.602,0
97.839,-20.508,-5.859,-42.480,-11.719,0
97.843,-21.973,0.488,-43.945,-9.277,0
97.847,-18.555,2.441,-33.691,-14.160,0
97.851,-19.043,-1.465,-22.949,-21.484,0
97.855,-29.785,-3.418,-19.531,-24.902,NaN
97.859,-27.832,10.742,-12.695,-16.602,0
97.862,-23.438,17.578,-13.672,-10.742,0
97.866,-18.555,3.906,-31.738,-11.230,0
97.870,-20.020,-23.926,-41.504,-9.766,0
97.874,-20.508,-19.043,-36.621,-14.160,NaN
97.878,-18.066,-5.859,-28.809,-9.277,NaN
97.882,-25.879,-5.859,-40.527,-3.418,0
97.877,-31.250,0.488,-42.969,-6.836,0
97.881,-26.367,2.441,-23.926,0.488,NaN
97.885,-27.344,17.090,-27.832,-5.859,0
97.889,-26.855,8.301,-24.902,-19.531,0
97.893,-21.484,3.418,-16.602,-16.602,NaN
97.897,-30.273,12.207,-18.555,-11.230,0
97.900,-32.227,1.465,-24.902,-17.578,0
97.904,-28.809,-4.395,-26.855,-27.344,0
97.908,-5.859,-13.184,-34.180,-7.812,NaN
97.912,22.461,-8.301,-33.691,9.766,0
97.916,-1.465,9.277,-22.949,-21.484,0
97.920,-30.273,13.672,-26.855,-43.457,0
97.933,-26.855,10.254,-27.832,-37.598,0
97.937,-28.809,7.324,-22.949,-31.738,0
97.941,-46.387,-6.348,-28.809,-30.762,0
97.945,-57.129,-24.902,-18.555,-31.250,0
97.949,-67.871,-37.109,0.000,-32.715,NaN
97.953,-76.660,-40.527,-2.441,-31.738,0
97.956,-83.496,-35.645,-13.184,-33.203,0
97.960,-73.730,-37.109,-13.672,-41.992,0
97.964,-56.152,-27.832,2.930,-46.875,0
97.968,-63.965,-23.926,-3.906,-54.688,0
97.972,-70.801,-30.762,-20.508,-59.082,NaN
97.976,-69.336,-20.508,-20.020,-56.641,NaN
97.972,-66.406,-18.555,-17.090,-51.758,NaN
97.976,-65.918,-27.344,-12.695,-52.246,0
97.980,-68.359,-13.184,4.395,-51.758,0
97.984,-67.871,2.441,-4.395,-49.805,0
97.988,-62.500,3.906,-19.531,-46.875,0
97.992,-58.105,-3.418,-20.508,-50.293,NaN
97.995,-53.711,-22.461,-37.109,-45.898,0
97.999,-45.898,-48.828,-60.059,-36.133,0
98.003,-43.457,-19.531,-43.457,-28.320,NaN
98.007,-37.109,14.648,-19.531,-24.902,0
98.011,-29.785,-0.488,-21.973,-31.738,0
98.015,-37.598,-3.418,-7.324,-32.715,0
98.026,-38.086,-15.137,14.648,-24.414,0
98.030,-23.438,-5.371,6.348,-17.090,NaN
98.034,-22.949,11.719,-21.484,-18.066,0
98.038,-31.738,1.953,-39.062,-24.414,0
98.042,-32.715,-3.906,-39.062,-28.809,0
98.046,-29.785,-7.812,-39.062,-17.090,0
98.049,-20.020,-15.137,-30.762,-6.348,0
98.053,-20.020,-19.531,-16.602,-13.672,NaN
98.057,-30.762,-23.926,-35.645,-28.809,0
98.061,-29.785,-8.789,-38.086,-39.062,0
98.065,-28.320,0.977,-5.859,-32.227,0
98.069,-32.715,-2.441,0.488,-29.297,NaN
98.064,-31.738,6.836,-28.809,-30.762,NaN
98.068,-30.273,2.930,-35.645,-34.180,NaN
98.072,-28.320,-13.184,-21.484,-33.203,0
98.076,-20.996,-6.836,-17.578,-23.926,0
98.080,-23.926,4.395,-24.414,-26.367,0
98.084,-30.273,4.883,-47.363,-32.715,NaN
98.087,-20.508,-10.254,-50.293,-30.762,0
98.091,-10.742,-18.066,-29.297,-33.691,0
98.095,-17.578,-6.836,-20.996,-33.691,0
98.099,-20.996,-9.766,-8.789,-27.344,0
98.103,-26.855,-1.953,-15.625,-34.668,0
98.107,-16.602,6.836,-28.320,-26.855,0
98.121,-13.672,-1.953,-25.879,-26.855,0
98.125,-30.762,-3.906,-31.250,-41.016,0
98.129,-28.320,-4.883,-34.180,-44.434,0
98.133,-20.020,-14.160,-17.090,-42.969,0
98.137,-17.090,-18.555,-25.879,-45.898,0
98.141,-20.020,-11.230,-31.250,-43.457,NaN
98.144,-35.645,-6.836,-31.250,-39.062,0
98.148,-48.340,-26.855,-39.551,-44.922,0
98.152,-46.387,-41.504,-10.742,-47.852,0
98.156,-42.480,-40.039,15.137,-51.270,NaN
98.160,-41.992,-39.062,19.531,-49.805,NaN
98.164,-57.129,-30.273,2.930,-54.688,NaN
98.158,-56.641,-18.066,3.418,-55.176,0
98.162,-33.691,-16.113,4.395,-45.410,0
98.166,-33.203,-22.949,-20.508,-48.340,0
98.170,-45.898,-30.762,-33.691,-46.387,NaN
98.174,-37.109,-30.762,-26.855,-35.645,0
98.178,-19.531,-43.457,-29.785,-21.484,0
98.181,-16.113,-51.270,-52.734,-19.043,NaN
98.185,-20.996,-36.621,-41.992,-33.203,0
98.189,-26.367,-31.250,-4.395,-39.551,0
98.193,-34.668,-12.207,25.391,-38.574,0
98.197,-46.387,-5.371,44.922,-40.039,NaN
98.201,-42.969,-15.625,14.160,-41.016,0
98.214,-35.645,-18.555,-10.742,-42.480,0
98.218,-39.062,-20.020,-3.906,-31.738,0
98.222,-29.785,-31.250,6.348,-24.902,0
98.226,-13.184,-31.250,25.391,-22.461,0
98.230,-18.555,-13.184,15.137,-23.438,NaN
98.234,-24.902,-23.926,0.488,-16.602,0
98.237,-21.973,-31.250,-11.230,-5.371,0
98.241,-7.812,-16.113,-19.531,-2.930,0
98.245,7.324,-20.020,-18.555,-0.977,NaN
98.249,3.418,-21.973,-16.602,-10.254,0
98.253,-8.301,-23.926,-26.855,-19.531,0
98.257,-18.555,-21.973,-36.621,-30.273,0
98.251,-20.508,-8.789,-18.555,-31.738,NaN
98.255,-22.461,1.465,-11.230,-29.785,NaN
98.259,-20.508,-9.277,-8.301,-29.297,NaN
98.263,-17.090,-23.438,-9.277,-25.391,0
98.267,-10.254,-29.785,-19.531,-24.414,0
98.271,-7.324,-39.062,-25.391,-25.391,0
98.274,-4.883,-51.270,-31.738,-17.090,0
98.278,-5.859,-35.156,-25.879,-16.602,NaN
98.282,-8.789,0.488,-4.883,-23.926,0
98.286,-3.418,17.578,-7.324,-27.832,0
98.290,-10.254,6.348,-20.020,-34.668,0
98.294,-26.855,-30.762,-8.789,-38.086,0
98.308,-22.461,-20.508,-11.230,-32.227,0
98.312,-11.230,1.953,-28.320,-28.320,NaN
98.316,-18.066,3.906,-35.645,-41.504,0
98.320,-23.438,-11.230,-25.391,-37.109,0
98.324,-6.836,-22.949,-13.184,-13.184,0
98.328,-7.324,-12.695,-6.348,-15.625,0
98.331,-20.996,-3.906,-5.371,-29.297,0
98.335,-10.254,-7.324,-21.973,-21.484,NaN
98.339,8.789,-21.973,-28.809,-11.230,0
98.343,13.184,-15.137,-38.086,-11.719,0
98.347,7.324,-7.812,-48.340,-16.113,0
98.351,-8.301,-8.789,-41.504,-21.484,NaN
98.345,-8.301,-7.812,-31.738,-21.973,NaN
98.349,-4.395,-9.277,-32.715,-14.648,NaN
98.353,-5.371,-5.859,-48.828,-12.695,0
98.357,14.160,-13.672,-56.152,-0.488,0
98.361,12.695,-9.277,-57.617,2.930,NaN
98.365,-0.488,6.348,-59.082,-3.906,0
98.368,3.418,1.953,-53.711,-6.836,NaN
98.372,11.719,2.441,-52.734,-8.789,0
98.376,9.766,-13.672,-39.551,5.859,0
98.380,4.883,-32.227,-29.785,12.207,NaN
98.384,11.230,-27.832,-31.250,8.789,0
98.388,7.324,-20.996,-27.344,-0.977,0
98.401,-10.254,-21.484,-41.992,-13.672,0
98.405,-9.766,-16.602,-58.105,-3.906,0
98.409,6.348,-19.531,-51.270,-5.371,0
98.413,9.766,-34.668,-36.133,-8.789,0
98.417,-5.371,-33.203,-22.949,-10.254,0
98.421,-12.207,-24.414,-23.438,-17.578,NaN
98.424,-15.625,-13.672,-28.320,-10.254,0
98.428,-17.090,-11.230,-27.832,-6.836,0
98.432,-1.953,-14.648,-44.434,-2.441,0
98.436,-0.977,-17.090,-68.848,5.371,0
98.440,-17.090,-30.273,-51.270,4.883,NaN
98.444,-21.973,-38.086,-15.137,2.441,NaN
98.440,-22.461,-26.855,-10.254,-8.301,NaN
98.444,-16.602,-20.508,-12.207,-21.973,0
98.448,-11.719,-26.855,-10.742,-21.973,0
98.452,-9.766,-42.480,-17.090,-14.648,0
98.456,-12.207,-38.574,-33.691,-19.531,0
98.460,-10.742,-20.996,-56.152,-28.809,NaN
98.463,-4.883,-14.648,-68.848,-28.320,0
98.467,-3.906,-26.367,-84.961,-25.879,0
98.471,-8.301,-43.457,-73.730,-13.672,0
98.475,-16.113,-51.270,-28.809,-9.277,0
98.479,-29.297,-46.875,-3.906,-23.926,NaN
98.483,-23.438,-38.574,-1.953,-29.785,0
98.495,-24.902,-36.621,-21.484,-40.527,0
98.499,-44.434,-40.527,-54.199,-49.316,NaN
98.503,-46.387,-36.133,-57.617,-50.781,0
98.507,-45.410,-32.715,-63.965,-50.293,0
98.511,-39.062,-33.203,-75.195,-44.434,0
98.515,-22.949,-33.203,-62.012,-42.969,0
98.518,-16.113,-47.852,-60.547,-29.297,NaN
98.522,-10.742,-53.711,-60.059,-15.625,0
98.526,-5.859,-55.176,-37.109,-15.625,0
98.530,-12.695,-78.613,-23.438,-19.531,0
98.534,-11.719,-64.453,-26.367,-18.555,NaN
98.538,-5.371,-13.184,-38.086,-16.602,NaN
98.532,-20.020,-11.719,-51.758,-18.555,NaN
98.536,-24.902,-25.391,-57.617,-22.949,0
98.540,-14.648,-24.902,-48.828,-21.484,0
98.544,-12.695,-27.832,-41.504,-11.230,0
98.548,-11.230,-31.250,-57.617,-3.906,NaN
98.552,5.859,-44.922,-66.406,6.348,0
98.555,-5.371,-70.801,-41.992,-15.137,NaN
98.559,-28.809,-91.309,-25.879,-41.016,0
98.563,-22.461,-68.359,-36.133,-28.320,0
98.567,-32.227,-49.805,-41.992,-23.926,NaN
98.571,-35.645,-43.945,-32.715,-36.621,0
98.575,-34.180,-42.969,-23.926,-40.527,0
98.589,-40.039,-64.941,-28.320,-42.480,0
98.593,-40.527,-56.152,-42.480,-48.828,0
98.597,-55.664,-47.852,-45.410,-58.594,0
98.601,-67.871,-59.570,-40.039,-59.082,0
98.605,-47.852,-56.152,-32.715,-54.199,NaN
98.609,-35.156,-59.082,-39.062,-49.805,0
98.612,-42.969,-62.012,-39.551,-51.270,0
98.616,-31.250,-77.637,-38.574,-53.711,0
98.620,-15.137,-84.961,-40.527,-46.387,0
98.624,-23.438,-53.223,-29.297,-46.387,NaN
98.628,-24.902,-47.363,-18.555,-41.016,NaN
98.632,-14.160,-45.410,-21.973,-33.691,0
98.627,-24.414,-35.156,-43.945,-36.621,0
98.631,-21.973,-39.551,-54.199,-26.367,NaN
98.635,-14.160,-55.176,-67.383,-18.555,0
98.639,-25.391,-80.566,-55.176,-24.414,NaN
98.643,-27.832,-65.918,-21.484,-33.203,0
98.647,-20.996,-33.203,-25.879,-29.785,0
98.650,-6.836,-25.879,-46.387,-18.555,0
98.654,-14.160,-43.945,-44.922,-28.320,NaN
98.658,-20.020,-38.574,-34.668,-24.414,0
98.662,-13.184,-24.414,-37.109,-20.020,0
98.666,-18.066,-37.109,-52.734,-37.598,0
98.670,-15.137,-45.898,-50.293,-37.109,0
98.684,-7.812,-62.500,-45.898,-28.320,0
98.688,-10.254,-69.824,-37.598,-26.367,NaN
98.692,-20.508,-59.570,-27.344,-32.227,0
98.696,-17.578,-24.902,-39.551,-26.855,0
98.700,-6.348,-5.371,-32.227,-16.602,0
98.704,-4.395,-24.902,-41.504,-12.695,0
98.707,-18.066,-40.527,-73.242,-19.531,NaN
98.711,-19.531,-42.969,-81.055,-27.344,0
98.715,-22.949,-46.875,-54.199,-35.645,0
98.719,-25.879,-48.340,-46.387,-36.621,0
98.723,-13.184,-52.246,-50.781,-31.250,0
98.727,1.465,-59.082,-36.133,-26.855,0
98.739,0.488,-60.059,-45.410,-30.273,0
98.743,0.000,-55.664,-61.523,-30.762,NaN
98.747,0.000,-61.035,-50.293,-26.367,0
98.751,3.418,-43.457,-42.969,-13.184,0
98.755,-12.207,-23.438,-54.199,-14.648,0
98.759,-41.504,-55.176,-51.758,-33.203,0
98.762,-51.270,-59.570,-46.387,-32.227,NaN
98.766,-50.293,-42.480,-52.246,-25.391,0
98.770,-33.691,-42.969,-45.898,-12.695,0
98.774,-30.273,-42.480,-43.945,-5.371,0
98.778,-42.480,-49.805,-44.922,-14.160,NaN
98.782,-32.227,-39.062,-40.527,-16.113,0
98.795,-26.367,-42.480,-47.852,-18.555,0
98.799,-34.180,-62.500,-58.105,-22.461,NaN
98.803,-27.344,-47.852,-76.172,-21.484,0
98.807,-12.695,-43.457,-80.566,-18.066,0
98.811,-5.371,-63.477,-50.293,-15.137,0
98.815,-6.348,-56.152,-38.086,-9.277,NaN
98.818,-16.602,-23.438,-43.945,-10.254,NaN
98.822,-20.508,-27.832,-36.133,-9.766,NaN
98.826,-8.789,-55.664,-32.227,-0.977,0
98.830,-2.930,-50.781,-45.898,0.000,0
98.834,-18.555,-40.527,-55.664,-6.836,0
98.838,-32.227,-39.551,-48.340,-5.371,NaN
98.814,-28.809,-31.738,-43.945,-5.371,NaN
98.818,-14.160,-27.832,-48.340,-3.418,0
98.822,-9.277,-37.109,-54.688,-6.348,0
98.826,-1.465,-31.738,-44.922,-7.812,NaN
98.830,-7.812,-29.297,-45.898,-14.160,NaN
98.834,-15.137,-47.852,-59.570,-19.043,NaN
98.837,-13.672,-42.969,-73.730,-8.301,NaN
98.841,-27.344,-25.391,-66.895,-22.949,0
98.845,-49.805,-17.578,-30.273,-46.387,0
98.849,-52.246,-24.902,-22.461,-46.387,0
98.853,-30.273,-28.320,-26.367,-32.227,0
98.857,-41.504,-29.297,-41.016,-37.109,0
98.870,-49.805,-36.621,-69.336,-30.762,0
98.874,-37.598,-46.387,-62.988,-13.672,0
