timestamps,TP9,AF7,AF8,TP10,Marker0
300.551,-25.391,-33.691,-22.461,-28.809,0
300.555,-21.973,-38.574,-10.254,-33.691,0
300.559,-20.996,-17.090,-10.254,-27.344,NaN
300.563,-20.508,-11.230,-6.836,-24.902,0
300.566,-20.508,-22.949,-15.625,-21.484,0
300.570,-19.043,-31.250,-20.996,-22.461,0
300.574,-27.344,-26.855,-31.738,-31.738,0
300.578,-32.227,-26.855,-50.293,-32.227,NaN
300.582,-25.391,-27.344,-29.785,-24.902,0
300.586,-22.949,-34.668,-14.160,-35.645,NaN
300.589,-30.273,-29.785,-19.531,-48.828,0
300.593,-27.832,-3.906,-4.395,-35.645,0
300.597,-25.391,-10.742,-10.254,-32.715,NaN
300.601,-22.949,-22.949,-22.461,-37.598,0
300.605,-15.625,-21.973,-17.578,-22.949,0
300.609,-21.484,-41.504,-25.879,-20.508,0
300.612,-28.809,-32.227,-30.762,-26.367,0
300.616,-26.855,-11.230,-28.320,-24.902,NaN
300.620,-27.344,-10.742,-23.438,-28.809,0
300.624,-28.320,-8.301,-20.020,-32.715,0
300.628,-24.414,-29.297,-23.438,-41.016,0
300.632,-18.555,-42.480,-30.762,-33.691,NaN
300.633,-20.996,-39.551,-33.691,-20.508,0
300.637,-22.949,-33.691,-16.113,-19.531,0
300.641,-22.949,-15.137,-10.254,-30.273,NaN
300.645,-20.996,-9.766,-30.762,-38.086,0
300.649,-15.137,-12.695,-36.133,-30.762,0
300.653,-9.766,-18.066,-20.020,-24.902,0
300.656,-12.207,-22.949,-20.996,-29.785,0
300.660,-10.254,-15.625,-30.762,-26.367,NaN
300.664,-8.789,-6.836,-43.457,-21.484,0
300.668,-18.066,-12.695,-47.363,-24.414,0
300.672,-20.020,-23.438,-35.645,-26.855,0
300.676,-23.438,-29.297,-44.434,-27.832,NaN
300.679,-18.555,-39.062,-62.988,-16.602,0
300.683,-14.648,-28.809,-70.312,-16.602,0
300.687,-13.672,-18.555,-55.176,-27.344,0
300.691,-13.672,-13.184,-27.832,-29.785,NaN
300.695,-22.949,-14.160,-20.020,-37.109,0
300.699,-13.184,-31.738,-20.996,-30.762,0
300.702,-8.789,-19.043,-24.414,-25.879,0
300.706,-22.461,-4.883,-29.785,-33.691,0
300.710,-24.902,-25.879,-36.133,-32.227,NaN
300.714,-27.832,-42.969,-42.480,-33.691,0
300.718,-34.668,-32.715,-32.715,-35.156,0
300.722,-42.969,-23.926,-16.602,-37.109,NaN
300.723,-38.574,-18.555,-16.113,-28.320,0
300.727,-23.438,-16.113,-28.809,-20.996,0
300.731,-19.531,-29.785,-30.273,-23.438,NaN
300.735,-20.020,-38.086,-27.344,-27.344,0
300.739,-23.438,-27.832,-25.879,-31.250,NaN
300.743,-22.949,-25.879,-29.297,-26.367,0
300.746,-21.484,-41.504,-27.832,-28.809,0
300.750,-28.809,-25.391,-25.391,-37.109,0
300.754,-26.367,6.836,-40.527,-29.297,NaN
300.758,-24.902,8.789,-36.133,-31.738,0
300.762,-26.367,-8.789,-10.254,-34.668,0
300.766,-22.461,-16.602,-1.953,-27.832,NaN
300.768,-25.879,-36.133,-13.184,-30.762,0
300.772,-28.809,-53.711,-22.949,-28.809,0
300.776,-17.090,-36.133,-20.996,-9.766,NaN
300.780,-14.648,-25.391,-20.996,0.977,0
300.784,-31.738,-31.738,-25.391,-21.973,0
300.788,-43.457,-20.508,-28.320,-45.410,0
300.791,-42.480,-5.859,-25.391,-43.945,NaN
300.795,-31.250,-3.418,-25.879,-26.367,0
300.799,-29.297,-2.930,-33.203,-12.695,0
300.803,-42.480,-22.949,-24.902,-22.949,0
300.807,-38.086,-40.039,-11.230,-20.996,0
300.811,-29.297,-33.203,-15.625,-15.625,NaN
300.814,-33.691,-28.809,-27.832,-25.391,0
300.818,-36.621,-32.715,-37.598,-25.391,0
300.822,-37.109,-31.250,-56.641,-25.391,NaN
300.826,-32.715,-23.438,-52.246,-23.438,0
300.830,-29.297,-10.742,-30.273,-23.926,0
300.834,-27.344,-11.230,-21.484,-25.391,0
300.837,-35.156,-36.621,-20.020,-28.320,0
300.841,-45.410,-53.711,-21.973,-35.645,NaN
300.845,-37.598,-36.621,-20.996,-31.738,0
300.849,-31.738,-22.949,-20.996,-37.109,0
300.853,-37.598,-25.879,-21.973,-42.969,0
300.857,-49.805,-16.113,-25.391,-49.316,NaN
300.859,-49.805,-10.742,-38.086,-56.152,0
300.863,-42.969,-34.668,-54.199,-52.734,0
300.867,-42.480,-44.434,-33.691,-42.969,0
300.871,-40.527,-26.855,-13.184,-32.715,NaN
300.875,-40.039,-19.043,-14.160,-34.668,0
300.879,-35.645,-28.320,-18.555,-34.668,0
300.882,-39.551,-36.133,-38.086,-37.109,0
300.886,-48.340,-23.926,-39.551,-44.922,NaN
300.890,-47.363,-29.297,-18.555,-46.387,0
300.894,-47.852,-36.621,-18.555,-46.875,0
300.898,-47.852,-28.320,-30.273,-39.551,0
300.902,-49.805,-24.902,-35.156,-40.527,0
300.918,-44.434,-20.996,-41.016,-39.062,0
300.922,-27.344,-25.391,-26.855,-19.531,NaN
300.926,-31.738,-26.855,-9.766,-19.531,0
300.930,-65.430,-34.180,-14.648,-39.551,0
300.934,-82.031,-50.293,-21.973,-49.316,0
300.938,-83.984,-60.059,-38.574,-56.641,NaN
300.941,-101.562,-62.500,-52.246,-76.660,0
300.945,-117.188,-55.176,-37.598,-89.844,0
300.949,-107.910,-47.852,-12.695,-80.078,0
300.953,-106.934,-43.457,-3.906,-79.102,NaN
300.957,-112.793,-54.199,-6.348,-89.844,0
300.961,-104.004,-60.547,-15.625,-86.426,0
300.963,-101.074,-44.922,-22.949,-81.055,NaN
300.967,-101.074,-26.367,-17.090,-69.336,0
300.971,-93.750,-32.715,-20.996,-65.918,0
300.975,-86.426,-51.270,-36.133,-66.406,0
300.979,-79.590,-36.621,-24.902,-59.082,0
300.983,-79.102,-19.043,-4.883,-57.129,NaN
300.986,-92.773,-27.832,-10.742,-66.406,0
300.990,-88.379,-41.504,-5.859,-62.012,0
300.994,-68.848,-58.594,-3.418,-46.387,0
300.998,-76.660,-52.734,-25.391,-55.176,NaN
301.002,-78.613,-24.902,-40.039,-63.477,0
301.006,-68.848,-27.344,-44.922,-58.105,0
301.008,-61.523,-29.785,-54.688,-49.805,NaN
301.012,-51.270,-21.484,-37.598,-43.945,0
301.016,-61.035,-22.461,-26.855,-51.758,0
301.020,-68.848,-27.832,-23.926,-48.340,0
301.024,-60.059,-48.340,-10.742,-40.527,0
301.028,-52.246,-53.223,-22.461,-33.203,NaN
301.031,-47.363,-47.363,-41.504,-28.320,0
301.035,-42.969,-52.734,-27.832,-28.809,0
301.039,-43.945,-31.738,-18.066,-34.180,0
301.043,-49.316,-1.465,-40.039,-42.480,NaN
301.047,-51.758,-8.301,-55.176,-40.039,0
301.051,-38.574,-17.090,-45.898,-21.484,0
301.054,-31.738,-20.996,-24.902,-14.160,0
301.058,-43.945,-48.340,-11.230,-28.320,NaN
301.062,-47.852,-52.734,-18.066,-41.504,0
301.066,-52.734,-38.086,-36.621,-41.992,0
301.070,-42.480,-41.016,-57.617,-29.297,0
301.074,-27.832,-33.691,-56.152,-24.414,0
301.077,-37.598,-24.414,-33.691,-31.250,NaN
301.081,-49.805,-23.438,-14.160,-35.645,0
301.085,-54.199,-28.320,-18.066,-36.133,0
301.089,-44.434,-34.180,-27.344,-28.809,0
301.093,-31.738,-22.461,-25.391,-20.508,NaN
301.097,-32.227,-35.645,-27.344,-23.438,0
301.098,-36.133,-44.922,-21.973,-30.762,NaN
301.102,-39.551,-34.180,-25.879,-36.621,0
301.106,-37.109,-26.855,-37.598,-35.156,0
301.110,-37.598,-6.836,-32.715,-30.762,0
301.114,-42.480,-3.906,-23.926,-36.133,0
301.118,-32.715,-18.066,-27.344,-30.273,NaN
301.121,-19.043,-33.203,-41.016,-18.555,0
301.125,-21.973,-46.875,-50.781,-22.461,0
301.129,-27.832,-57.617,-38.574,-19.531,NaN
301.133,-23.438,-41.016,-19.531,-13.672,0
301.137,-34.180,-18.066,-21.973,-25.391,0
301.141,-40.527,-27.344,-22.461,-33.203,0
301.144,-37.109,-39.551,-25.879,-32.227,NaN
301.148,-34.668,-22.949,-26.855,-39.551,0
301.152,-28.320,-8.789,-30.273,-32.227,0
301.156,-16.113,-20.996,-23.926,-26.855,0
301.160,-22.949,-39.062,-29.785,-38.574,NaN
301.164,-34.180,-41.992,-34.668,-48.828,0
301.167,-22.461,-30.762,-11.230,-44.434,0
301.171,-32.227,-39.551,-8.301,-42.969,0
301.175,-41.504,-45.410,-14.648,-48.828,0
301.179,-27.344,-28.320,-17.090,-43.457,NaN
301.183,-19.043,-19.531,-40.527,-37.598,0
301.187,-22.949,-28.320,-58.105,-41.504,0
301.188,-22.461,-31.738,-53.223,-39.062,NaN
301.192,-20.996,-47.363,-40.527,-33.203,0
301.196,-20.508,-52.734,-36.621,-38.574,0
301.200,-22.461,-17.090,-34.668,-39.062,NaN
301.204,-23.438,4.883,-22.949,-31.738,0
301.208,-16.602,1.953,-12.207,-26.855,0
301.211,-19.531,-19.043,-19.043,-22.461,0
301.215,-20.996,-26.855,-23.438,-23.926,0
301.219,-4.395,-35.156,-20.996,-24.414,NaN
301.223,0.488,-54.688,-45.410,-26.855,0
301.227,-10.254,-39.551,-45.898,-31.738,0
301.231,-17.090,-14.648,-24.414,-36.133,0
301.233,-24.414,-12.207,-26.367,-44.922,NaN
301.237,-27.344,-15.625,-20.020,-37.109,0
301.241,-23.438,-19.043,-21.973,-23.438,0
301.245,-14.648,-32.227,-48.828,-21.484,0
301.249,-12.695,-53.223,-38.086,-18.555,NaN
301.253,-29.297,-51.270,-7.812,-23.926,0
301.256,-32.715,-20.508,-5.371,-35.645,0
301.260,-29.297,-26.367,-20.020,-40.039,0
301.264,-31.250,-24.414,-36.133,-35.156,NaN
301.268,-23.926,2.441,-42.480,-24.902,0
301.272,-24.902,1.465,-29.297,-29.297,0
301.276,-42.480,-5.371,-26.367,-48.828,0
301.294,-52.246,-17.578,-34.668,-55.176,0
301.298,-55.664,-24.902,-33.203,-51.270,0
301.302,-62.500,-26.855,-34.668,-56.152,0
301.306,-61.523,-29.785,-31.738,-62.988,0
301.310,-68.359,-29.297,-30.762,-72.266,NaN
301.314,-82.520,-31.738,-39.551,-77.148,0
301.317,-85.938,-23.438,-42.969,-81.055,0
301.321,-95.215,-28.809,-29.297,-93.262,NaN
301.325,-99.609,-32.227,-24.902,-105.469,0
301.329,-93.750,12.695,-30.762,-107.910,0
301.333,-100.098,31.738,-29.785,-114.258,NaN
301.337,-124.512,21.973,-22.949,-131.348,0
301.338,-147.949,7.324,-18.555,-137.207,NaN
301.342,-164.551,-8.789,-22.949,-146.484,0
301.346,-175.781,3.418,-50.293,-160.156,NaN
301.350,-183.105,26.367,-41.992,-162.109,0
301.354,-191.895,28.809,5.371,-170.898,0
301.358,-197.266,20.996,19.043,-187.988,NaN
301.361,-208.984,27.832,8.789,-202.637,0
301.365,-230.957,16.113,0.488,-218.262,0
301.369,-233.398,22.461,0.488,-216.309,0
301.373,-227.051,36.621,-16.602,-214.355,0
301.377,-229.492,8.301,-27.832,-219.238,NaN
301.381,-229.980,12.207,-12.695,-220.703,0
301.383,-223.633,39.062,-8.301,-224.121,NaN
301.387,-218.750,38.086,-20.020,-215.332,0
301.391,-205.566,35.156,-14.648,-190.918,0
301.395,-191.406,8.789,-1.953,-177.246,0
301.399,-193.848,1.465,-7.324,-182.617,0
301.403,-194.336,19.531,7.812,-175.293,NaN
301.406,-180.664,17.090,19.043,-159.668,0
301.410,-158.691,22.949,8.301,-144.043,0
301.414,-147.461,14.648,-17.578,-138.184,0
301.418,-137.695,3.418,-38.574,-130.371,0
301.422,-120.605,0.977,-16.113,-114.258,NaN
301.426,-108.398,-11.230,-7.812,-90.332,0
301.429,-94.238,-17.578,-34.180,-78.613,0
301.433,-74.219,-26.855,-37.598,-69.336,0
301.437,-59.082,-48.340,-24.902,-48.828,0
301.441,-53.223,-55.664,-20.020,-41.016,NaN
301.445,-44.922,-48.828,-27.344,-32.715,0
301.449,-20.020,-41.992,-43.945,-5.371,0
301.452,-0.977,-68.359,-56.641,10.254,0
301.456,3.906,-86.426,-56.152,9.277,0
301.460,16.113,-56.152,-45.898,20.996,NaN
301.464,16.113,-34.668,-47.363,24.414,0
301.468,8.301,-25.879,-54.199,20.020,0
301.472,21.484,-26.367,-50.293,30.273,NaN
301.474,35.645,-48.340,-48.340,41.504,0
301.478,44.434,-50.781,-48.828,49.316,0
301.482,52.246,-57.617,-61.035,63.965,0
301.486,57.129,-81.543,-73.242,66.895,NaN
301.490,61.035,-81.055,-60.059,63.965,0
301.494,63.965,-63.965,-54.688,66.895,0
301.497,66.895,-51.758,-57.617,72.266,NaN
301.501,68.359,-46.875,-37.598,78.613,0
301.505,66.406,-52.734,-22.461,82.031,NaN
301.509,65.918,-60.547,-25.879,79.590,0
301.513,69.824,-45.898,-37.598,72.754,0
301.517,76.660,-43.457,-47.852,68.359,0
301.519,73.242,-48.828,-51.758,59.082,NaN
301.523,58.594,-48.828,-50.781,55.176,0
301.527,58.105,-65.430,-72.266,62.988,0
301.531,63.965,-60.059,-67.383,61.035,0
301.535,55.176,-59.082,-23.926,53.223,NaN
301.539,52.246,-52.734,-8.789,52.734,0
301.542,41.504,-38.086,-28.320,45.410,0
301.546,33.203,-41.992,-40.039,48.828,0
301.550,30.762,-42.480,-29.785,49.316,NaN
301.554,26.367,-47.852,-18.066,38.574,0
301.558,30.273,-52.246,-22.461,41.992,0
301.562,29.785,-56.641,-31.738,39.062,0
301.563,26.367,-68.359,-39.551,26.855,NaN
301.567,29.297,-62.012,-47.363,32.715,0
301.571,27.344,-42.969,-58.594,36.621,0
301.575,28.809,-47.852,-59.082,34.180,NaN
301.579,37.598,-63.477,-49.805,36.621,0
301.583,35.645,-58.105,-42.480,39.062,0
301.586,29.297,-37.109,-38.086,31.250,0
301.590,31.250,-19.043,-38.086,25.391,0
301.594,20.996,-25.879,-32.227,16.113,NaN
301.598,8.789,-38.086,-8.301,7.324,0
301.602,6.836,-39.551,-2.441,10.742,0
301.606,3.906,-49.805,-20.508,14.648,NaN
301.608,5.859,-54.688,-25.879,20.508,0
301.612,2.930,-40.039,-28.320,14.160,0
301.616,-2.930,-42.969,-40.527,8.789,0
301.620,-1.465,-53.223,-42.480,14.648,NaN
301.624,-1.953,-41.504,-48.828,12.207,0
301.628,-6.348,-45.410,-48.828,6.348,0
301.631,-4.883,-47.363,-30.273,9.277,0
301.635,-3.906,-41.504,-23.926,12.207,NaN
301.639,-14.160,-51.758,-23.438,5.371,0
301.643,-14.160,-48.340,-22.461,6.348,0
301.647,-13.672,-43.945,-20.020,13.184,0
301.651,-16.113,-45.410,-15.137,5.859,0
301.668,-18.066,-41.504,-17.090,-4.883,0
301.672,-23.438,-39.062,-11.230,-11.230,0
301.676,-18.066,-38.574,-20.996,-14.160,0
301.680,-23.438,-32.715,-48.340,-14.160,NaN
301.684,-32.227,-28.809,-34.668,-14.160,0
301.688,-25.391,-25.879,-36.133,-16.602,0
301.691,-22.461,-41.504,-51.758,-11.719,0
301.695,-24.414,-58.594,-33.691,-7.324,NaN
301.699,-25.391,-41.992,-17.090,-15.137,0
301.703,-26.367,-30.762,-7.324,-15.625,0
301.707,-26.367,-25.879,-13.672,-10.742,0
301.711,-27.344,-24.902,-22.461,-19.531,NaN
301.713,-33.203,-38.086,-24.414,-25.879,0
301.717,-32.227,-27.344,-22.949,-21.484,NaN
301.721,-25.391,-11.719,-21.973,-14.160,0
301.725,-9.277,-27.832,-35.645,-12.695,0
301.729,-2.930,-38.574,-55.664,-10.254,NaN
301.733,-14.160,-30.762,-53.711,-12.207,0
301.736,-22.949,-33.203,-35.645,-20.996,NaN
301.740,-34.180,-39.062,-21.484,-28.320,0
301.744,-42.969,-36.621,-18.555,-24.902,0
301.748,-39.062,-26.367,-17.090,-29.297,0
301.752,-17.578,-31.250,-11.719,-23.438,NaN
301.756,9.277,-47.363,-5.371,5.859,0
301.758,-8.301,-36.621,-8.789,-8.789,0
301.762,-57.617,-24.902,-41.504,-53.223,NaN
301.766,-84.473,-34.180,-51.758,-74.707,0
301.770,-87.891,-29.297,-26.367,-83.984,0
301.774,-96.680,-19.531,-29.785,-98.145,0
301.778,-111.816,-37.598,-25.879,-105.957,0
301.781,-126.953,-57.617,-6.348,-110.840,NaN
301.785,-143.555,-60.547,-12.207,-130.859,0
301.789,-152.832,-49.316,-12.695,-149.414,0
301.793,-153.320,-42.969,10.742,-145.996,0
301.797,-158.203,-46.387,8.301,-144.531,0
301.801,-171.875,-48.340,-22.461,-155.273,NaN
301.803,-167.969,-38.086,-20.508,-147.461,0
301.807,-142.578,-32.227,-11.230,-121.582,0
301.811,-125.977,-35.156,-32.715,-107.422,NaN
301.815,-115.234,-35.156,-36.621,-89.844,0
301.819,-103.027,-48.828,-42.969,-71.289,0
301.823,-91.797,-68.359,-50.293,-77.637,0
301.826,-76.660,-66.406,-26.855,-73.730,NaN
301.830,-67.383,-51.270,2.441,-59.082,0
301.834,-66.406,-52.246,12.695,-62.012,0
301.838,-75.195,-45.898,6.348,-69.336,0
301.842,-75.684,-29.297,-15.137,-66.895,0
301.846,-68.359,-29.297,-32.715,-51.758,0
301.863,-56.152,-27.344,-24.902,-40.039,0
301.867,-47.363,-30.762,-34.668,-43.945,0
301.871,-38.086,-52.246,-50.781,-41.992,0
301.875,-40.039,-52.734,-40.039,-40.527,NaN
301.879,-39.551,-33.691,-26.855,-35.645,0
301.883,-15.137,-34.180,-8.301,-19.531,0
301.886,-5.859,-47.363,-4.395,-6.348,NaN
301.890,-22.949,-48.340,-23.438,-9.766,0
301.894,-38.086,-47.363,-23.926,-22.461,0
301.898,-33.691,-33.203,-26.855,-27.344,0
301.902,-29.297,-17.090,-37.109,-23.926,NaN
301.906,-29.297,-21.973,-28.809,-23.926,NaN
301.894,-25.879,-36.621,-21.484,-22.949,NaN
301.898,-18.555,-45.898,-22.949,-17.090,NaN
301.902,-14.648,-44.922,-26.367,-15.625,NaN
301.906,-17.578,-36.621,-33.203,-24.902,0
301.910,-16.113,-22.461,-24.414,-20.508,0
301.914,-20.020,-30.273,-13.184,-19.043,0
301.917,-24.414,-36.133,-9.277,-29.785,0
301.921,-28.809,-30.273,-25.391,-33.203,NaN
301.925,-28.320,-14.160,-40.527,-24.902,0
301.929,-30.273,-17.090,-35.156,-29.785,0
301.933,-22.461,-37.598,-25.879,-21.484,0
301.937,-7.812,-31.738,-17.578,-6.836,NaN
301.938,-14.648,-20.996,-25.879,-19.531,0
301.942,-17.578,-13.672,-26.855,-27.832,NaN
301.946,-7.812,-17.578,-17.090,-16.602,0
301.950,-14.648,-31.250,-9.766,-11.230,0
301.954,-24.902,-36.133,-17.578,-9.277,0
301.958,-16.602,-29.785,-19.043,-3.418,0
301.961,-12.207,-19.043,-32.227,-7.324,NaN
301.965,-13.672,-51.270,-54.688,-12.207,0
301.969,-12.695,-63.477,-29.785,-12.207,0
301.973,-20.020,-20.020,-24.902,-16.113,0
301.977,-20.996,-2.930,-31.738,-22.949,0
301.981,-12.695,4.883,-14.160,-23.926,0
301.998,-19.043,-2.441,-23.926,-27.344,0
302.002,-22.949,-29.785,-29.785,-33.203,0
302.006,-17.578,-42.969,-25.391,-33.203,NaN
302.010,-20.996,-36.133,-41.992,-37.598,0
302.014,-10.254,-33.203,-44.434,-22.949,0
302.018,-6.836,-50.293,-48.828,-13.184,0
302.021,-29.785,-60.547,-36.621,-31.738,NaN
302.025,-42.480,-38.574,-6.348,-48.340,0
302.029,-49.316,-0.977,-6.348,-53.223,0
302.033,-48.340,-1.953,-10.254,-41.504,0
302.037,-38.574,-22.949,-7.812,-27.344,0
302.041,-29.297,-31.250,-32.715,-26.367,NaN
302.044,-33.691,-42.969,-46.387,-27.344,0
302.048,-32.715,-39.062,-24.414,-20.508,0
302.052,-32.715,-20.020,-16.113,-21.973,NaN
302.056,-26.855,-15.137,-18.555,-20.020,0
302.060,-19.531,-40.527,-26.855,-20.508,NaN
302.064,-29.297,-42.969,-43.457,-17.090,0
302.067,-41.016,-16.113,-48.828,-20.996,0
302.071,-38.086,-20.020,-43.945,-18.555,0
302.075,-26.855,-53.223,-42.969,-12.207,NaN
302.079,-33.203,-64.941,-28.320,-28.809,0
302.083,-39.062,-30.273,-17.090,-36.133,0
302.087,-40.527,-14.648,-15.137,-42.480,NaN
302.088,-41.504,-27.344,-20.020,-48.340,0
302.092,-40.039,-19.531,-24.414,-41.016,NaN
302.096,-42.480,-16.113,-23.438,-38.574,0
302.100,-43.457,-24.414,-40.039,-44.434,0
302.104,-37.598,-36.621,-50.293,-37.109,0
302.108,-37.598,-45.898,-43.457,-29.785,NaN
302.111,-44.922,-41.992,-24.902,-37.109,0
302.115,-41.016,-34.668,-6.348,-35.645,0
302.119,-37.598,-47.363,-12.695,-29.785,0
302.123,-45.410,-36.133,-21.973,-34.180,NaN
302.127,-41.992,-10.742,-22.461,-29.297,0
302.131,-41.016,-33.691,-20.996,-33.691,0
302.133,-56.152,-44.922,-29.297,-47.852,NaN
302.137,-52.734,-23.438,-45.898,-42.480,0
302.141,-49.805,-25.879,-46.387,-42.969,0
302.145,-51.270,-31.738,-26.855,-44.922,0
302.149,-53.711,-33.203,-38.574,-50.781,0
302.153,-56.641,-36.133,-50.293,-58.105,NaN
302.156,-44.922,-35.645,-27.344,-46.875,0
302.160,-47.852,-39.062,-17.090,-50.293,0
302.164,-32.227,-25.879,-26.855,-30.762,0
302.168,-11.230,-24.414,-47.852,-5.859,NaN
302.172,-35.645,-29.785,-64.941,-33.691,0
302.176,-54.199,-23.438,-51.758,-42.480,0
302.178,-59.570,-16.602,-27.344,-42.480,NaN
302.182,-68.848,-18.066,-15.625,-58.105,0
302.186,-78.613,-30.762,-9.277,-73.242,0
302.190,-77.637,-33.691,0.000,-70.312,0
302.194,-69.824,-27.832,-9.766,-51.270,0
302.198,-51.758,-30.762,-22.461,-44.922,NaN
302.201,-39.062,-44.922,-42.480,-43.457,0
302.205,-37.109,-47.852,-56.152,-38.086,0
302.209,-38.086,-41.504,-38.574,-32.715,0
302.213,-39.062,-21.973,-32.715,-29.297,NaN
302.217,-43.945,-11.719,-40.527,-33.691,0
302.221,-42.480,-6.836,-12.695,-34.668,0
302.223,-41.016,-27.344,6.348,-35.156,NaN
302.227,-46.875,-54.688,-11.230,-41.016,0
302.231,-41.016,-33.203,-5.371,-35.645,0
302.235,-40.039,-19.531,-12.207,-36.133,0
302.239,-44.434,-35.156,-30.273,-40.039,NaN
302.243,-43.457,-50.293,-25.879,-39.551,0
302.246,-43.457,-52.734,-32.227,-40.527,0
302.250,-50.293,-39.062,-49.316,-42.969,NaN
302.254,-53.223,-29.785,-44.922,-48.340,0
302.258,-42.480,-23.926,-24.414,-48.340,NaN
302.262,-34.668,-38.574,-9.766,-41.504,0
302.266,-36.621,-43.945,-10.742,-38.574,0
302.270,-34.668,-30.273,-20.020,-36.621,0
302.274,-41.504,-21.973,-24.414,-40.527,NaN
302.278,-42.480,-20.508,-21.484,-37.109,0
302.282,-26.855,-24.902,-29.785,-26.367,NaN
302.286,-31.250,-33.691,-40.039,-33.691,0
302.290,-43.457,-42.969,-30.762,-43.457,0
302.293,-37.598,-29.297,-9.766,-40.039,0
302.297,-37.109,-0.977,0.977,-37.598,0
302.301,-46.875,-5.371,-11.230,-44.434,NaN
302.305,-44.434,-27.832,-13.184,-42.480,0
302.309,-37.109,-22.949,-21.484,-39.062,0
302.313,-44.922,-18.555,-33.203,-41.992,NaN
302.313,-41.992,-27.344,-41.992,-40.527,0
302.317,-27.832,-50.293,-61.523,-37.598,NaN
302.321,-29.785,-73.242,-48.340,-39.551,0
302.325,-39.062,-44.922,-22.949,-35.645,0
302.329,-43.945,0.977,-34.180,-33.691,0
302.333,-41.992,0.000,-42.969,-40.527,0
302.336,-28.809,-25.879,-26.855,-27.832,NaN
302.340,-27.832,-45.410,-0.977,-23.438,0
302.344,-40.039,-36.133,2.930,-41.992,0
302.348,-30.762,-18.066,-15.137,-37.109,0
302.352,-14.648,-18.066,-25.391,-21.484,0
302.356,-19.531,-32.715,-17.090,-32.227,NaN
302.358,-25.879,-59.082,-8.789,-41.504,0
302.362,-40.527,-56.641,-22.949,-38.086,NaN
302.366,-46.875,-27.344,-35.645,-38.086,0
302.370,-32.715,-30.273,-33.691,-30.273,0
302.374,-25.391,-38.574,-14.160,-26.367,0
302.378,-24.902,-20.020,-4.883,-20.996,0
302.381,-30.762,-17.090,-25.391,-25.879,NaN
302.385,-32.227,-30.762,-26.855,-30.762,0
302.389,-31.738,-41.504,-30.273,-30.273,0
302.393,-32.227,-45.898,-42.480,-32.227,0
302.397,-37.109,-20.020,-24.414,-32.227,0
302.401,-35.645,-10.742,-15.137,-44.922,0
302.433,-22.461,-31.250,-3.906,-43.945,0
302.437,-13.672,-33.691,2.441,-35.156,0
302.441,-28.320,-22.461,-24.902,-47.852,NaN
302.445,-33.691,-13.672,-35.645,-48.340,0
302.449,-16.602,-20.020,-26.855,-35.156,0
302.453,-15.137,-32.715,-37.109,-31.738,NaN
302.456,-17.090,-15.625,-46.875,-26.855,0
302.460,-13.672,-6.836,-43.457,-25.879,0
302.464,-25.879,-34.668,-28.809,-40.039,NaN
302.468,-23.438,-35.645,-6.836,-36.133,0
302.472,2.930,-25.391,6.836,-10.254,0
302.476,9.277,-39.062,-9.277,-5.371,NaN
302.463,-15.137,-38.574,-41.016,-26.367,NaN
302.467,-39.551,-26.367,-38.086,-54.688,NaN
302.471,-51.270,-45.410,-30.762,-67.383,NaN
302.475,-49.805,-45.410,-32.227,-62.500,NaN
302.479,-62.012,-12.207,-11.719,-70.312,NaN
302.483,-83.008,-4.883,-3.418,-85.938,0
302.486,-84.961,2.930,-19.531,-83.008,0
302.490,-83.496,-24.414,-35.156,-77.148,0
302.494,-84.473,-54.688,-32.227,-85.938,NaN
302.498,-91.309,-29.785,-21.484,-94.727,0
302.502,-94.238,-31.738,-17.090,-95.703,0
302.506,-81.055,-56.152,-10.254,-90.820,0
302.509,-65.430,-44.922,-3.418,-81.055,NaN
302.513,-62.988,-21.484,-16.602,-70.801,0
302.517,-56.641,-19.043,-39.062,-69.824,0
302.521,-47.852,-23.926,-51.758,-66.406,0
302.525,-46.387,-31.250,-35.156,-52.246,NaN
302.529,-50.781,-37.109,-18.555,-54.688,0
302.532,-48.340,-44.434,-20.020,-62.988,0
302.536,-45.410,-39.551,-23.438,-59.082,0
302.540,-43.945,-2.930,-31.738,-51.270,0
302.544,-31.250,7.324,-23.926,-39.551,NaN
302.548,-30.762,-29.297,-30.762,-40.039,0
302.552,-49.805,-43.457,-49.805,-59.570,0
302.553,-55.664,-45.410,-29.785,-65.430,NaN
302.557,-37.598,-54.688,-6.348,-50.293,0
302.561,-21.973,-35.645,-18.555,-45.898,0
302.565,-14.648,-32.227,-34.668,-47.852,0
302.569,-16.113,-48.340,-34.180,-37.598,NaN
302.573,-31.250,-37.598,-41.992,-40.527,0
302.576,-47.852,-19.531,-53.223,-47.363,0
302.580,-45.898,-6.348,-41.992,-33.203,0
302.584,-39.062,-28.809,-15.137,-27.344,NaN
302.588,-38.086,-56.152,-10.742,-36.133,0
302.592,-32.715,-35.156,-20.508,-32.715,0
302.596,-21.484,-22.949,-17.578,-20.508,0
302.598,-26.855,-47.852,-18.066,-33.691,NaN
302.602,-35.156,-55.664,-28.320,-50.781,0
302.606,-40.039,-28.809,-42.480,-43.945,NaN
302.610,-32.227,-30.273,-52.246,-39.551,NaN
302.614,-4.883,-22.949,-40.039,-20.508,0
302.618,-19.043,-24.902,-19.043,-28.809,0
